,Unnamed: 0,id,thread_title,reply_split,classification
746,746,5f6c27156d99ef02106d72a8,Experiences on chopping with Hurricane 3 (boosted/unboosted),If u boost the rubber chopping is less easy but still good versus T05.Li Dong Li (older female player in the dutch highest women comp) chops with boosted H3 and wins 75% of her games.Greetings,-1
747,747,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I would look into Friendship/729 rubbers - Focus 3 Snipe, probably.",0
748,748,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Hi,I'm assuming that you're currently using the old/original Palio AK47....",0
749,749,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"The newer variants, ie.",0
750,750,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"AK47 Red, Yellow Sponge, Blue are a lot lighter...",0
751,751,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"The Yellow Sponge, is the heaviest of the 3, but is still lighter than the old/original AK47.The newer Red, Yellow, Blue variants, differ in speed, and hardness... Red, being the hardest and fastest, and Blue being the softest.",5
752,752,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Yellow sits between the Red & Yellow...,0
753,753,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I've tried the Yellow, and Blue, and I quite like both, as long as they're paired with a blades that're on the stiffer side...",1
754,754,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,I second Ziv's suggestion of the Focus III Snipe...,0
755,755,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,It comes in different sponge hardness...,0
756,756,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I'm using one (On another setup) that has a sponge hardness of 39° - 41° ... You could also check-out various rubbers by LKT/KLT, Yinhe, and other Chinese brands...",0
757,757,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"They all have inexpensive, and some light-weight options.",0
758,758,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Just be mindful that a light rubber will not play the same as a heavy one.,0
759,759,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Usually the light ones have a softer sponge, which will play differently.",0
760,760,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Yasaka Shining Dragon is a mid-hard rubber but much lighter than Chinese stuff.,3
761,761,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Only problem is removing rubber from blade ... you HAVE TO USE Nailpolish Remover or Acetone to remove it, else the topsheet will separate from the sponge from the slightest tension of pulling it.",0
762,762,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Go for 729 OEM ... or 729 SuperFX ( FX-C if u want slower ).,0
763,763,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Thanks folks- my current AK47 has red/peach sponge and yellow sponge.,0
764,764,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Perhaps I will just change the yellow sponge for something different.,0
765,765,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,viewtopic.php?f=44&t=25211Lightweight?,0
766,766,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Try KTL Green Dragon.,0
767,767,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,That is one radically light rubber.,0
768,768,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Also 868 is a little lighter than normal (but it's got 2.0mm sponge rather than 2.2, despite what it says on the package).",3
769,769,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Iskandar,0
770,770,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Change your AK to the blue version.,0
771,771,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Will play similar but one of the lightest rubbers there is.,0
772,772,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Sounds like the old AK47, actually.Blue is lighter?",4
773,773,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,I dunno...Palio AK47 Blue red	60.99g	168x168mm	0.216g/cm^2Not THAT light.,0
774,774,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Plenty of lighter Chinese sheets.,0
775,775,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"These are light:KTL Pro-XT ""Green Dragon"" black 47.77g	163x167mm	0.177g/cm^2KTL Pro-XT black 53.23g	166x168mm	0.193g/cm^2Iskandar",0
776,776,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,That's odd (or is it ?,0
777,777,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,given how inconsistent some these Chinese products are) ...,0
778,778,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"If I recollect correctly, mine weighed around 53 gms.",0
779,779,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"uncut... Could not weigh, just the rubber, post cutting, since it's glued to the blade, and then cut.",0
780,780,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"But, we could shave-off a min.",0
781,781,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,of 8-10gms (I have a larger blade head)..,0
782,782,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"So, at less than 45gms cut, I'd say, it's still quite light, comparatively.",0
783,783,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Then, if the weight:performance, is taken into consideration, the rubber is well worth-it",0
784,784,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"It's not just ""Chinese products"" that are inconsistent.",0
785,785,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Have a look in Haggis's rubber sheet weight database (kinda too lazy to get you a URL right now) and you'll see that even expensive Japanese and German sheets vary a lot in weight.,0
786,786,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"German sheets can be pretty heavy, too.",0
787,787,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Only a year or so ago people were complaining that Nexy Karis sheets had HUGE weight differences, and that's a $50 sheet.",0
788,788,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Iskandar,0
789,789,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Tempted to try some KTL XT as they are pennies on Aliexpress!Sadly I think QC is a major problem with cheaper items of any description these days.,0
790,790,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I've used Tuttle Beijing 4, and found it a ridiculously good rubber for such a cheap price.",3
791,791,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,If you're in the mood to try something different...,0
792,792,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Actually, I'd say MOST Chinese rubbers are of really good quality.",0
793,793,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"There ARE a few with QC problems, most notably those KTL Gold Star sheets I bought a couple years back.",0
794,794,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,And Palio - the new AK47s seem OK quality wise but their older sheets were really hit and miss.,3
795,795,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Prices are low because - well, Chinese goods can be made at a low price for various reasons.",0
796,796,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Which is why Apple makes its I-Phones in China.,0
797,797,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Iskandar,0
798,798,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Personally, I've bought loads of Chinese rubbers/blades/balls, and have almost never faced issues with the blades nor rubbers.. My statement is based, mostly on feedback from clubmates, and/or other players... More recently, with the 729 Focus III Snipe rubber...",0
799,799,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I have one (Black 39°-41°), and there's nothing wrong with it, and it plays amazing.",0
800,800,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,".. On the other hand, a fellow club-mate bought the same one in Red, around the same time, and it plays kind of weird - The ball seems to just slip of the rubber...I've found major inconsistencies with the balls - More recently, with DHS D40+ (Ding Ning on the box) ...",0
801,801,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I bought a box of 10, around a week back, which seems to look and play, differently from lots, I had purchased 3-6 months back...",0
802,802,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"The newer lot balls, seem whiter, have more bounce (here, I find inconsistencies within balls of the same lot itself), and feel heavier..",0
803,803,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"https://www.aliexpress.com/store/202364 ... rchText=61 61 Seconds products, a grear variety of sponges/ topsheets.Be happy.",0
804,804,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Of all those rubber abundance, I do prefer those 42* stiff sponges to offer me a true dynamical linearity.",0
805,805,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Yes.,0
806,806,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,Dynamical Linearity means a minimum of Catapultive effects.,0
807,807,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,I hate those sudden ball projections on my rubber.,0
808,808,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"Mind you, they are a little slower than a lot of other Chinese rubbers (even the Green Dragon).",4
809,809,5f6c27236d99ef02106d72b2,Lightweight/Inexpensive Rubbes,"I suspect Red Dragon would be about as light, and is nontacky, so it might be faster than the Green Dragon.Iskandar",1
810,810,5f6c27276d99ef02106d72b5,Sanwei T88-Taiji Plus/New (Pink sponge) - any opinions?,I have yet to try the new version but I am sure Iskandar will be along soon to advise us of where to get it for a decent price.,-2
811,811,5f6c27276d99ef02106d72b5,Sanwei T88-Taiji Plus/New (Pink sponge) - any opinions?,And like the sheep I am i will purchase the new one and report back once I've tried it.,-2
812,812,5f6c27276d99ef02106d72b5,Sanwei T88-Taiji Plus/New (Pink sponge) - any opinions?,"Wait about six months, the price will probably drop..  Iskandar",-2
813,813,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,If you find FXS a bit soft you could try one of the harder Tibhar rubbers in the same series such as MXP or MXS or perhaps Aurus Prime,0
814,814,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,Thank You for the reply.,0
815,815,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,I play close (mostly)- mid distance from the table.,0
816,816,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"Typically, hard rubbers are not recommended to be paired with the Blue Devil.",0
817,817,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,The reason I am inclined towards the Chinese style rubbers is due to their tackiness that I felt would assist me with the spin in addition to the control more than the Euro/ Jap style rubbers despite being hard/ mid-hard.,0
818,818,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"I'm not familiar with Hurricane Turbo, heard its faster than the original Hurricane which was itself a notch faster than the 999T.",1
819,819,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"The 999 series is really old, think Hurricane predecessors the likes of G888 which I used extensively during my early days.",0
820,820,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"I would say more suited to close-to-the-table, nothing flips better than slow tacky rubbers, but mid-distance, you'll have to work alot harder.",0
821,821,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"For away from the table, I much preferred faster, lower arched tensors.Nevertheless, for nostalgia sake, I'm picking up a 999 sheet for fun",0
822,822,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,999 is one of the few rubbers that will work when it's really humid.,0
823,823,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,Which reminds me..,0
824,824,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,"I should make up another bat with 999 on it, some days it's been REALLY humid here.",0
825,825,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,The Globe stuff and the 999 Corporation stuff is pretty similar.,1
826,826,5f6c272a6d99ef02106d72b7,999T or Nittaku Hurricane Turbo on Donic Waldner Back Devil,Iskandar,0
827,827,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,Is there a reason why you're using 1.7mm sponge on the backhand?,0
828,828,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,The problem is most Chinese rubbers (including Taiji) only come in one thickness (usually 2.2mm).,0
829,829,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"Not really a problem IMHO for most people, what with the 40mm ball.",0
830,830,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,I was curious so I had a look.,0
831,831,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,The cheapest T88-Taiji on AliExpress I found was this:https://www.aliexpress.com/item/Free-Sh ... 56317.htmlQuite confusing - it lists all these sponge thicknesses but it turns out there's only one (2.2mm) available!,0
832,832,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"It does claim to be a ""backhand rubber"".",0
833,833,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"I actually have a sheet on that ""M8 Premade"" I got, the other side has T88-I on it.",0
834,834,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"I honestly can't tell the difference - and to be honest most Chinese sheets (bar, say, Hurricane III and Ckylin) are almost indistinguishable from each other anyway.",0
835,835,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"To muddy the waters - there's apparently a ""New Taiji"" out now too:https://www.aliexpress.com/item/SANWEI- ... 57814.htmlThis costs more like $12-13.",0
836,836,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"Despite the new cover it's got the old T88-Taiji ""headstamp"".",0
837,837,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"And interestingly enough - it's got two LONG corners cut off, like Target National.",0
838,838,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"And it also claims to be a ""backhand rubber"".",0
839,839,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"I've pretty much decided, with Chinese rubber, if half a dozen of one and six of another - the $5 sheets work about as well as the $10-15 sheets, the $20 sheets are probably slightly faster, H3 is dead slow unless you have Ma Long's muscles (or boost it).",0
840,840,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"And Tensors really aren't all that much faster or hard to use, in the end I can play with almost anything, it doesn't effect my game very much.",0
841,841,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"Doesn't prevent me from buying more, though, out of curiosity, like that sheet of AK47 Blue I just ordered...  (Blades are another story - I find them very different from each other and am sensitive to different ones.)Aeolus?",0
842,842,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,For $30????,0
843,843,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,Really????,0
844,844,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,It's $77 at Eacheng...,0
845,845,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"It's not Chinese, it's a Tensor - and a bloody expensive one, or so I thought.",0
846,846,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,"No reviews that I've seen, not that I've been looking.",0
847,847,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,Blitzt (or however you spell it) is another Tensor sold by Palio.,0
848,848,5f6c27396d99ef02106d72c1,Backhand rubber - Sanwei T-88 Taiji/Palio Aeolus/neither?,Rakza 7 has the reputation of being soft (though not necessarily slow) and supposedly is capable of lots of spin.,3
