thread_title,URL,author,num_reply
Do profesional players get different rubbers than the ones we get in store?,showthread.php?833-Do-profesional-players-get-different-rubbers-than-the-ones-we-get-in-store&s=3c84fc5a7a3d606bd5e661f368ed3358,TTStefanoT05FX,6
My old bat signed by Waldner and Persson :).,showthread.php?805-My-old-bat-signed-by-Waldner-and-Persson-)&s=3c84fc5a7a3d606bd5e661f368ed3358,Wilco,8
What to do with your excess rubbers,showthread.php?437-What-to-do-with-your-excess-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,peter,18
What is your favourite forehand rubber?,showthread.php?720-What-is-your-favourite-forehand-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,unagidon,30
Palio rubbers,showthread.php?777-Palio-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,Trance,2
Forehand Rubber Advice Needed,showthread.php?682-Forehand-Rubber-Advice-Needed&s=3c84fc5a7a3d606bd5e661f368ed3358,PingLooper,6
Pros' choice of Penholder f/h and RPB Rubbers,showthread.php?638-Pros-choice-of-Penholder-f-h-and-RPB-Rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,ngpalace,5
What are pre glued rubbers?,showthread.php?498-What-are-pre-glued-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,john doe,12
What is the best rubber,showthread.php?486-What-is-the-best-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,Elijah,7
swelling rubber,showthread.php?565-swelling-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,john doe,0
Sponges?,showthread.php?517-Sponges&s=3c84fc5a7a3d606bd5e661f368ed3358,Elijah,2
pre glued rubber,showthread.php?499-pre-glued-rubber&s=3c84fc5a7a3d606bd5e661f368ed3358,john doe,0
rubbers 2.0 and 1.8?,showthread.php?488-rubbers-2-0-and-1-8&s=3c84fc5a7a3d606bd5e661f368ed3358,Elijah,2
Would Mark V and Sriver give me more control on my OFF Blade?,showthread.php?432-Would-Mark-V-and-Sriver-give-me-more-control-on-my-OFF-Blade&s=3c84fc5a7a3d606bd5e661f368ed3358,ChrisLimit,3
Haifu Whale,showthread.php?208-Haifu-Whale&s=3c84fc5a7a3d606bd5e661f368ed3358,Atomichaos,12
Is it true about Palio Thors?,showthread.php?244-Is-it-true-about-Palio-Thors&s=3c84fc5a7a3d606bd5e661f368ed3358,Mezmer,6
new lkt rubbers,showthread.php?218-new-lkt-rubbers&s=3c84fc5a7a3d606bd5e661f368ed3358,ixchoo,2
Yasaka & butterfly?,showthread.php?75-Yasaka-amp-butterfly&s=3c84fc5a7a3d606bd5e661f368ed3358,wangliqin,7
