thread_title,URL,author,num_reply
List of my favorite top 5 cheap rubbers,list-of-my-favorite-top-5-cheap-rubbers_topic80664.html,Dragon5,
Rubber review: Victas V > 15 Extra,rubber-review-victas-v-15-extra_topic80714.html,rocketman222,
Zhang Jike ALC vs Kong Linghui Special,zhang-jike-alc-vs-kong-linghui-special_topic80676.html,Aakiraa,
Fastarc-g1 vs Baracuda,fastarcg1-vs-baracuda_topic80698.html,zeio,
Cheap (maybe used) regulation table,cheap-maybe-used-regulation-table_topic80692.html,Swiff,
acuda s2 vs acuda p2,acuda-s2-vs-acuda-p2_topic80675.html,jk92,
need advice,need-advice_topic80686.html,h0n1g,
Garaydia ZLC review,garaydia-zlc-review_topic78154.html,Lightzy,
similar to Donic Waldner black devil?,similar-to-donic-waldner-black-devil_topic80683.html,icontek,
Popular blades comparison Alc & zlc,popular-blades-comparison-alc-zlc_topic80669.html,Baal,
HELP PLEASE,help-please_topic80681.html,Baal,
Beautiful Handmade blade by Siam,beautiful-handmade-blade-by-siam_topic71696.html,wanhao,
blade difference explains spin?,blade-difference-explains-spin_topic80642.html,pitigoi,
Inexpensive hinoki-carbon blade,inexpensive-hinokicarbon-blade_topic41276.html,the_theologian,
Barwell Fleet with short pimples,barwell-fleet-with-short-pimples_topic80638.html,slevin,
The mobile phone stand and table tennis connection,the-mobile-phone-stand-and-table-tennis-connection_topic80603.html,mike1250,
Review GEWO BALSA 375,review-gewo-balsa-375_topic80656.html,Tajny1989,
Tibhar Kim Jung Hoon Blade Review,tibhar-kim-jung-hoon-blade-review_topic66293.html,Knuckle Ball,
New Butterfly A40+ ball,new-butterfly-a40-ball_topic80606.html,berndt_mann,
Heading to Bejing: Anything to shop?,heading-to-bejing-anything-to-shop_topic80650.html,h0n1g,
For cutting rubber,for-cutting-rubber_topic80434.html,piligrim,
Original Chinese site of macro photographs?,original-chinese-site-of-macro-photographs_topic80643.html,richrf,
Stiga Clipper Wood vs TB ZLF vs IF Layer ALC,stiga-clipper-wood-vs-tb-zlf-vs-if-layer-alc_topic80584.html,rajd1234,
is it fake or original balls ?,is-it-fake-or-original-balls_topic80622.html,leonardo,
Should the USATT switch their ball choice,should-the-usatt-switch-their-ball-choice_topic80388.html,Pushblocker,
DIY Table Tennis Scoreboard w/ wireless buttons,diy-table-tennis-scoreboard-w-wireless-buttons_topic80618.html,LUCKYLOOP,
Has anyone switched to Rozena?,has-anyone-switched-to-rozena_topic80480.html,Swiff,
Donic Ovtcharov true carbon vs Viscaria,donic-ovtcharov-true-carbon-vs-viscaria_topic80620.html,richrf,
Zhang Jike's blade,zhang-jikes-blade_topic80621.html,Fulanodetal,
Zhang jike Alc or Freitas ALC,zhang-jike-alc-or-freitas-alc_topic80604.html,amm,
Bryce highspeed vs T64,bryce-highspeed-vs-t64_topic80602.html,Skyline,
What blade for short pips in Butterfly,what-blade-for-short-pips-in-butterfly_topic80576.html,100niTenis,
Friendship Legend 105 Short Pips,friendship-legend-105-short-pips_topic48284.html,100niTenis,
Ovtcharov True Carbon Handle Length?,ovtcharov-true-carbon-handle-length_topic80605.html,richrf,
"Split Core, any input?",split-core-any-input_topic80610.html,zeio,
what is the heaviest shakehand blade you have?,what-is-the-heaviest-shakehand-blade-you-have_topic80612.html,windysummer1,
999t review -Awesome $5 rubber,999t-review-awesome-5-rubber_topic77678.html,el luchador,
pro tenergy vs commerical tenergy,pro-tenergy-vs-commerical-tenergy_topic80585.html,kakapo,
Blade change / upgrade,blade-change-upgrade_topic80410.html,Lightzy,
andro rasantar rubber durability?,andro-rasantar-rubber-durability_topic80569.html,iamj8,
tabletennis11.com is down?,tabletennis11-com-is-down_topic80583.html,shaun729,
http://www.ittf.com/,http-www-ittf-com_topic80582.html,igorponger,
HongKong's re-submission to change Rule 2.4.2,hongkongs-resubmission-to-change-rule-2-4-2_topic78803.html,Baal,
Opionions on TTGear Lab Reviews?,opionions-on-ttgear-lab-reviews_topic80578.html,rocketman222,
Anyone used countertop resin on an outdoor table?,anyone-used-countertop-resin-on-an-outdoor-table_topic80580.html,Partap,
Review Palio Hidden Dragon,review-palio-hidden-dragon_topic80577.html,Tajny1989,
anyone used the donic waldner black devil paddle?,anyone-used-the-donic-waldner-black-devil-paddle_topic80568.html,bbkon,
Best/Spinniest plastic ball,best-spinniest-plastic-ball_topic80548.html,jmaster,
Autographed Bfly blades,autographed-bfly-blades_topic80530.html,gnopgnipster,
Different colour on 729 balls,different-colour-on-729-balls_topic80556.html,aeoliah,
an issue about table tennis 11,an-issue-about-table-tennis-11_topic80552.html,Soundoff88,
Dishonourable Butterfly,dishonourable-butterfly_topic80515.html,skip3119,
Yasaka Extra Special ST + Donic Baum Carrera Senso,yasaka-extra-special-st-donic-baum-carrera-senso_topic80547.html,ttspirit,
anyone used the joola novic rubber?,anyone-used-the-joola-novic-rubber_topic80542.html,haggisv,
Blade for SP/LP Combo?,blade-for-sp-lp-combo_topic80536.html,haggisv,
Searching for Timo Boll Spirit or ALC ST with more,searching-for-timo-boll-spirit-or-alc-st-with-more_topic80538.html,icontek,
ITC paddle,itc-paddle_topic80501.html,ssmilk,
Xiomara omega asia v,xiomara-omega-asia-v_topic80493.html,GeneralSpecific,
illegal serves removal free arm??,illegal-serves-removal-free-arm_topic80377.html,Simon_plays,
pips paddle for my mother,pips-paddle-for-my-mother_topic80494.html,khmd,
Yinhe N11s Comparable to Stiga Allround Classic?,yinhe-n11s-comparable-to-stiga-allround-classic_topic80506.html,ronski,
My super tacky rubber,my-super-tacky-rubber_topic74052.html,haggisv,
Good Chinese Rubber for forhand and Backhand,good-chinese-rubber-for-forhand-and-backhand_topic80505.html,Lightzy,
Backhand - Best Chinese Rubber (non tensor),backhand-best-chinese-rubber-non-tensor_topic80491.html,Lightzy,
China Tensor (boost?),china-tensor-boost_topic80507.html,Egghead,
Boost Big dipper?,boost-big-dipper_topic80508.html,mjamja,
Stiga Connect,stiga-connect_topic80496.html,Tommy16,
Table Tennis Bat for Me,table-tennis-bat-for-me_topic80495.html,ohwell,
is this site legit?,is-this-site-legit_topic80484.html,pitigoi,
dr Neubauer Killer PRO review,dr-neubauer-killer-pro-review_topic80497.html,Tajny1989,
Nexy Blade (with big sweetspot),nexy-blade-with-big-sweetspot_topic80492.html,GabrielTopspin,
Red and Black (very large Sweetspot),red-and-black-very-large-sweetspot_topic80489.html,GabrielTopspin,
Nittaku Finezip VOC Free Glue,nittaku-finezip-voc-free-glue_topic25003.html,malin87,
New LARC 2017B,new-larc-2017b_topic80417.html,BH-Man,
yasaka rakza x VS Tibhar Evolution MX-S,yasaka-rakza-x-vs-tibhar-evolution-mxs_topic80450.html,TAW,
blade types for lp,blade-types-for-lp_topic80421.html,nachalnik,
729 Battle (II) Tacky,729-battle-ii-tacky_topic69984.html,Lightzy,
stiga infinity,stiga-infinity_topic80431.html,mog1111,
Clean & remove finger oil marks from rubber,clean-remove-finger-oil-marks-from-rubber_topic80426.html,icontek,
Rubber Selection w/ Viscaria,rubber-selection-w-viscaria_topic78081.html,rrepp,
Dan Tigau Blades-Romania,dan-tigau-bladesromania_topic71341.html,yogi_bear,
A DIY wrist brace for BH & FH  training beginners,a-diy-wrist-brace-for-bh-fh-training-beginners_topic80424.html,mike1250,
Mizuno shoes,mizuno-shoes_topic78861.html,AntSj00,
Rozena vs Mantra,rozena-vs-mantra_topic80387.html,richrf,
Stiga Rosewood V XO,stiga-rosewood-v-xo_topic51202.html,sontran,
So.... who is boosting tenergy(tenergy users only),so--who-is-boosting-tenergytenergy-users-only_topic36096.html,berndt_mann,
Victas Limber & Double Extra (Full Review),victas-limber-double-extra-full-review_topic68545.html,mog1111,
TT Robots,tt-robots_topic76282.html,wilkinru,
Softer Alternative to Xiom musa,softer-alternative-to-xiom-musa_topic80395.html,AndySmith,
Happygreenstore.com fake or not?,happygreenstore-com-fake-or-not_topic80386.html,Baal,
butterfly free chack pro vs free chack 2,butterfly-free-chack-pro-vs-free-chack-2_topic79850.html,neon,
Reboost,reboost_topic80389.html,GabrielTopspin,
Who was your first coach?,who-was-your-first-coach_topic80339.html,shaun729,
Build quality of galaxy/yinhe blades,build-quality-of-galaxy-yinhe-blades_topic75603.html,cole_ely,
Grip tape,grip-tape_topic80382.html,LOG1C1AN,
Cand i buy new equipment and more,cand-i-buy-new-equipment-and-more_topic79660.html,Fulanodetal,
Dhs hurricane long 5 blade,dhs-hurricane-long-5-blade_topic68284.html,AndiHL,
DHS D40+ Ball potential quality control issues,dhs-d40-ball-potential-quality-control-issues_topic80373.html,Baal,
Rubber for beginner?,rubber-for-beginner_topic80202.html,skip3119,
is paraffin oil is good for tacky rubber?,is-paraffin-oil-is-good-for-tacky-rubber_topic80354.html,AcudaDave,
PLEASE DELETE,please-delete_topic80361.html,kakapo,
Kreanga Carbon Value?,kreanga-carbon-value_topic78513.html,Castar,
What is the deal with blades really?,what-is-the-deal-with-blades-really_topic80298.html,zeio,
Joola RHYZM review!,joola-rhyzm-review_topic47902.html,Purett,
Butterfly Kenny Style,butterfly-kenny-style_topic80353.html,kakapo,
Acoustic Carbon Review courtesy of Tabletennis11,acoustic-carbon-review-courtesy-of-tabletennis11_topic67371.html,Basquests,
..,_topic80357.html,Poseidon,
Zeio: What do Japanese coaches recommend?,zeio-what-do-japanese-coaches-recommend_topic80334.html,shaun729,
What's the best way to dry out a blade,whats-the-best-way-to-dry-out-a-blade_topic80321.html,Baal,
Tibhar Aurus Prime Review,tibhar-aurus-prime-review_topic80352.html,Tajny1989,
Viscaria ST custom made.,viscaria-st-custom-made_topic71530.html,Baal,
Rubber speed range?,rubber-speed-range_topic80308.html,haggisv,
which ALC blade to try,which-alc-blade-to-try_topic80129.html,jackwong23,
Matsushita pro special replacement,matsushita-pro-special-replacement_topic80314.html,jrscatman,
who is try Butterfly Garaydia T5000?,who-is-try-butterfly-garaydia-t5000_topic80336.html,TAW,
Neo National Hurricane 3ï¼Tuned by factoryï¼,neo-national-hurricane-3tuned-by-factory_topic73592.html,tabletennis11,
Boost Like the CNT,boost-like-the-cnt_topic80299.html,ohwell,
Tibhar Samsonov Force Pro Black Ed. & Pure Wood,tibhar-samsonov-force-pro-black-ed-pure-wood_topic70064.html,yogi_bear,
Japanese rubber recommendation please,japanese-rubber-recommendation-please_topic80318.html,wanchope,
sweaty greasy hurricane neo,sweaty-greasy-hurricane-neo_topic80313.html,Kolev,
80% using rasanter @[email protected],80-using-rasanter_topic80232.html,ericd937,
is it confirmed chinese players boost rubbers?,is-it-confirmed-chinese-players-boost-rubbers_topic68702.html,zeio,
karis h is out!,karis-h-is-out_topic79079.html,koshkin,
Nittaku Latika Carbon,nittaku-latika-carbon_topic79114.html,assam,
Nittaku Acoustic is one the best blades of history,nittaku-acoustic-is-one-the-best-blades-of-history_topic43526.html,timoboll86,
Rubber sheet protector,rubber-sheet-protector_topic80279.html,timoboll86,
Innerforce ZLF vs Liu shiwen,innerforce-zlf-vs-liu-shiwen_topic52825.html,timoboll86,
xu xin Intensity,xu-xin-intensity_topic80316.html,timoboll86,
An arm brace you can make yourself !,an-arm-brace-you-can-make-yourself_topic80286.html,mike1250,
Review DHS PG2 + contest,review-dhs-pg2-contest_topic80284.html,Hozuki,
Yinhe Moon Speed,yinhe-moon-speed_topic64650.html,cole_ely,
Dissapointing entry to Juniors in England,dissapointing-entry-to-juniors-in-england_topic80301.html,kuifje,
Innovative design of sandwich rubber.,innovative-design-of-sandwich-rubber_topic80288.html,icontek,
Is it true that Waldner only used all wood blade,is-it-true-that-waldner-only-used-all-wood-blade_topic80283.html,yogi_bear,
Sanwei Pro Training Ball (40+),sanwei-pro-training-ball-40_topic80262.html,yogi_bear,
Andro Wanokiwami - Ren,andro-wanokiwami-ren_topic77575.html,Jubaer hossain,
TSP Swat Power vs similar composition blades,tsp-swat-power-vs-similar-composition-blades_topic80239.html,patrickhrdlicka,
ESN Rubbers With Strong Grip (Topsheet),esn-rubbers-with-strong-grip-topsheet_topic80274.html,HarmonicTT,
Nittaku NSD 40+,nittaku-nsd-40_topic80200.html,Baal,
TB RUBBER: any review?,tb-rubber-any-review_topic80260.html,Chewy,
Info Needed Donic Waldner Offensiv Blade,info-needed-donic-waldner-offensiv-blade_topic29802.html,bclinton,
Xiom Lee Chul Seung Platinum JPen 10.5mm,xiom-lee-chul-seung-platinum-jpen-10-5mm_topic80238.html,zeroencore,
Is this Viscaria Original?,is-this-viscaria-original_topic80241.html,zeon,
ttshop.cn?,ttshop-cn_topic40259.html,leon Truong,
Sunnysix ocntacrs,sunnysix-ocntacrs_topic80228.html,Lee91,
Which blade to i use with TSP magic pips?,which-blade-to-i-use-with-tsp-magic-pips_topic80235.html,mog1111,
Gewo Hype KR 47.5 Review,gewo-hype-kr-47-5-review_topic80014.html,ericd937,
DONIC Rubber Warmer,donic-rubber-warmer_topic80190.html,Crowsfeather,
which one is more effect the game Blade or Rubber?,which-one-is-more-effect-the-game-blade-or-rubber_topic80204.html,LUCKYLOOP,
Rasanter R42 weight,rasanter-r42-weight_topic80159.html,Chewy,
Looping blades,looping-blades_topic80213.html,TT newbie,
Target National Underrated?,target-national-underrated_topic80191.html,DLC1325,
Hardness R50/R47 vs H3Neo,hardness-r50-r47-vs-h3neo_topic80201.html,DLC1325,
Hurricane 8,hurricane-8_topic79214.html,DLC1325,
HURRICANE PRO3 TURBO ORANGE,hurricane-pro3-turbo-orange_topic80210.html,Baal,
Violin Carbon,violin-carbon_topic80209.html,arg0,
Mizuno wave drive 7 sizing,mizuno-wave-drive-7-sizing_topic80193.html,Nicasiotko,
Violin on a budget,violin-on-a-budget_topic80163.html,arg0,
ITC Radix Express test YT,itc-radix-express-test-yt_topic80205.html,Tajny1989,
Drinkhall Power Carbon vs Ovtcharov True Carbon,drinkhall-power-carbon-vs-ovtcharov-true-carbon_topic80185.html,piligrim,
Cheap ALC blades: Hurricane H301&Fang Bo& PG5,cheap-alc-blades-hurricane-h301fang-bo-pg5_topic79910.html,jonyer1980,
Rubber recommendations (long-time Rasant user),rubber-recommendations-longtime-rasant-user_topic80182.html,siestakey,
An efficient ball picker you can make yourself !,an-efficient-ball-picker-you-can-make-yourself_topic80180.html,Chairman Meow,
1st rule of EJing,1st-rule-of-ejing_topic79099.html,Swiff,
what is the best blade with short pimple?,what-is-the-best-blade-with-short-pimple_topic80142.html,nathanso,
TTMATIC 202,ttmatic-202_topic9380.html,nuri,
Newly Qualified Umpire,newly-qualified-umpire_topic79306.html,mog1111,
Fast blade or fast rubber?,fast-blade-or-fast-rubber_topic67805.html,BigFatLoop,
How Huieson balls are ?,how-huieson-balls-are_topic80149.html,icontek,
Tackifire special,tackifire-special_topic80147.html,kiligolo,
The light weight of a racket with ox pips,the-light-weight-of-a-racket-with-ox-pips_topic80153.html,book4all,
Butterfly Tenegry 25 vs Butterfly Bryce FX,butterfly-tenegry-25-vs-butterfly-bryce-fx_topic80146.html,Kolev,
Neottec Hinoki Carbon thickness?,neottec-hinoki-carbon-thickness_topic80152.html,TAW,
More Complaining About Balls,more-complaining-about-balls_topic80113.html,icontek,
nittaku custom made blades,nittaku-custom-made-blades_topic80121.html,aeoliah,
Custom Blades by VODAK,custom-blades-by-vodak_topic80151.html,RayZRay,
New metalic logo on Stiga blades,new-metalic-logo-on-stiga-blades_topic79857.html,p1ngp0ng3r,
Review YT 61 second Strange King,review-yt-61-second-strange-king_topic80138.html,JacekGM,
Globe 999 rubber,globe-999-rubber_topic80126.html,cole_ely,
japanese version stiga,japanese-version-stiga_topic80122.html,bbkon,
Tenergy 05 why so special ? Need a change & advice,tenergy-05-why-so-special-need-a-change-advice_topic80065.html,henningf,
Butterfly Balsa Carbon LindmÃ¤e Special (lindmae),butterfly-balsa-carbon-lindme-special-lindmae_topic80100.html,speedy,
need advice for DIY TT table ...,need-advice-for-diy-tt-table_topic80088.html,BigFatLoop,
What blade has more Catapult effect ?,what-blade-has-more-catapult-effect_topic79497.html,berndt_mann,
Lightest Defensive Blade?,lightest-defensive-blade_topic80101.html,haggisv,
Butterfly Schlager Off+,butterfly-schlager-off_topic71068.html,windysummer1,
Spray Screen Cleaner,spray-screen-cleaner_topic80086.html,Egghead,
my handmadeÂ blades,my-handmadeblades_topic80070.html,GerryTBS,
my handmade blades,my-handmade-blades_topic80083.html,GerryTBS,
Advice on 40+ ball...Equipment or technique?,advice-on-40-ball-equipment-or-technique_topic80048.html,smackman,
Butterfly Jun Mizutani Super ZLC,butterfly-jun-mizutani-super-zlc_topic66766.html,*_strataras_*,
A Portable Device for Topspin & Chopping training,a-portable-device-for-topspin-chopping-training_topic80053.html,mike1250,
Sword Scylla PRO Review YT,sword-scylla-pro-review-yt_topic80072.html,Tajny1989,
Is there a list for all Chinese tensor rubbers?,is-there-a-list-for-all-chinese-tensor-rubbers_topic64827.html,icontek,
how to remove handles from a blade,how-to-remove-handles-from-a-blade_topic74859.html,mon22,
Is BTY Garaydia T5000 discontinued?,is-bty-garaydia-t5000-discontinued_topic80063.html,windysummer1,
How to locate oppsosite poles of a ping-pong ball,how-to-locate-oppsosite-poles-of-a-pingpong-ball_topic80064.html,mike1250,
TSP Euro Power Blade. Any information?,tsp-euro-power-blade-any-information_topic78099.html,Hans Regenkurt,
Difference between zlc and Szlc,difference-between-zlc-and-szlc_topic80008.html,Baal,
2016 Hurricane Bo (B1 and B2),2016-hurricane-bo-b1-and-b2_topic75317.html,polbotinka,
Which blade for Xushaofa 999 lsz?,which-blade-for-xushaofa-999-lsz_topic80028.html,siestakey,
Andro Good Rubber,andro-good-rubber_topic80035.html,Bjoern,
A homemade topspin training  wheel,a-homemade-topspin-training-wheel_topic79979.html,mike1250,
DHS Hurricane 9,dhs-hurricane-9_topic42572.html,zeio,
Stiga blade box colour,stiga-blade-box-colour_topic80020.html,bbkon,
used rubber smaller than blade head,used-rubber-smaller-than-blade-head_topic80018.html,JacekGM,
Is it ITTF compliant if rubber glued this way ?,is-it-ittf-compliant-if-rubber-glued-this-way_topic79995.html,qpskfec,
Vs & recomentation : Tenergy 05 vs Tenergy 05 fx,vs-recomentation-tenergy-05-vs-tenergy-05-fx_topic79579.html,berndt_mann,
